0,-0.03577170868,-0.07878708131,0,0.3189625989,-0.006059932731,0.003880861351,0.9477399837
0.1,-0.04183876184,-0.08291023122,0.09143553795,0.3197777022,-0.01267092433,0.006118426259,0.9473881114
0.2,-0.0497176235,-0.09637112894,0.09143553795,0.3197886379,-0.01239186085,0.006945175916,0.9473824114
0.3,-0.06124800945,-0.09239840374,0.09143553795,0.3189617691,-0.01239791694,0.006934359334,0.9476611188
0.4,-0.06675809426,-0.1003697125,0.2133495885,0.3189923167,-0.01569777404,0.01080647518,0.9475656715
0.5,-0.07206887961,-0.09426610058,0.2133495885,0.3181539316,-0.01433041665,0.009410589171,0.9478840413
0.6,-0.07536273369,-0.09495687821,0.2133495885,0.3181299188,-0.01019978883,0.005263557111,0.9479776443
0.7,-0.1115388635,-0.07649596113,0.3047851265,0.318131101,-0.005513630219,0.002770656619,0.9480266483
0.8,-0.1168696989,-0.07226516601,0.3047851265,0.3181340228,-0.001099405603,0.002209893882,0.9480425366
0.9,-0.09771879293,-0.03426894976,0.3962206644,0.3173046564,0,0,0.9483236552
1,-0.1016535119,-0.02687602054,0.3962206644,0.317303569,-0.000830700699,-0.002482702688,0.9483204054
1.1,-0.1366108351,-0.04988850901,0.4876562024,0.3181261974,-0.002487512273,-0.001926729957,0.9480431544
1.2,-0.1426329837,-0.04592377654,0.4876562024,0.3173041731,-0.001655136175,0.0005538008175,0.9483222108
1.3,-0.1443104487,-0.05762664908,0.609570253,0.3181330586,5.54E-06,0.002759597521,0.9480420569
1.4,-0.1500045873,-0.05533137711,0.609570253,0.3181330586,5.54E-06,0.002759597521,0.9480420569
1.5,-0.1514798878,-0.04692723805,0.7010057909,0.3181348611,-0.001926729957,0.002487512273,0.9480402471
1.6,-0.1577690623,-0.04426874409,0.7010057909,0.3181319538,-0.004686315945,0.002493042662,0.9480315834
1.7,-0.1474126714,-0.06913224235,0.7924413289,0.318130006,-0.006340940295,0.003048268467,0.9480209912
1.8,-0.1519490782,-0.06806644228,0.7924413289,0.3189597604,-0.003857063307,0.002218793573,0.9477578126
1.9,-0.1569957013,-0.06938840919,0.9143553795,0.3189559295,-0.002759591633,7.95E-06,0.9477655299
2,-0.1608006948,-0.0686325428,0.9143553795,0.3189572585,-0.001932510508,-0.0002703940822,0.9477670914
2.1,-0.1778459699,-0.0694935494,1.005790917,0.3189588235,-0.00165416709,0.0005566887301,0.9477669665
2.2,-0.1817748669,-0.0697444737,1.005790917,0.3181329423,-0.001377029457,0.00138256996,0.9480441041
2.3,-0.1675695943,-0.05478839737,1.097226455,0.3189687651,-0.003022016343,0.004700007286,0.9477487559
2.4,-0.1695254509,-0.05355869134,1.097226455,0.3189669711,-0.002194940005,0.004421677968,0.9477529754
2.5,-0.1604096721,-0.07515813135,1.097226455,0.3189602601,7.95E-06,0.002759591633,0.9477640725
2.6,-0.1613023173,-0.07564711091,1.097226455,0.318962061,-0.0008191301282,0.003037932104,0.9477622611
2.7,-0.1719258273,-0.07436471771,1.097226455,0.3189626544,-0.0005407829439,0.003865009441,0.9477592491
2.8,-0.1737243321,-0.07540965679,1.097226455,0.318138815,-0.001093849187,0.004969464477,0.948030486
2.9,-0.1703761485,-0.09300622703,1.097226455,0.3189668358,-0.0008111613645,0.005797485228,0.9477477981
3,-0.1730186045,-0.09543882212,1.097226455,0.3197905739,-0.001643316236,0.003317705588,0.9474810189
3.1,-0.1570767328,-0.09248101322,1.097226455,0.3197890181,-0.0008164787207,0.003038645773,0.9474835534
3.2,-0.1585110088,-0.09430208962,1.097226455,0.3197857846,0.000558132051,0.001653680658,0.9474882615
3.3,-0.159617276,-0.1076621437,1.097226455,0.3197851758,0.0008371975453,0.002480519413,0.9474864577
3.4,-0.1610009186,-0.1112491146,1.097226455,0.3189582162,0.0008350325652,0.002481249061,0.9477651621
3.5,-0.1440424969,-0.1241522605,1.097226455,0.3197867136,0.0005684931043,0.004413252527,0.9474791068
